,,,,,,,,,,,,,,
,qc_id,식당이�,시도,시군구,주소,카테고�,카테��,경도,위도,x,y,방문횟�,auxiliary_,auxiliar_1
,9869,보돌미역 세종청사점,세종특별자치시,도움8로,"세종특별자치시 도움8로 11-11 어진프라자 1층 120,121,122호",한식,"백반,가정식",1272626525,365075511,127.2626525,36.5075511,4,,
,9894,어부횟집,전라남도,고흥군,전라남도 고흥군 고흥읍 홍교당촌길 21 어부횟집,한식,생선회,1272806936,346085696,127.2806936,34.6085696,4,,
,9899,아리랑산장어숯불구이,전남,고흥군,전라남도 고흥군 고흥읍 고흥로 1714 창고,한식,"장어,먹장어요리",1272825421,346061041,127.2825421,34.6061041,4,,
,9937,대파육개장,전라북도,임실군,전북특별자치도 임실군 임실읍 호국로 1784-3,한식,"찌개,전골",1272938165,356193721,127.2938165,35.6193721,4,,
,9941,더함뜰,대전광역시,유성구,대전광역시 유성구 동서대로 181,한식,한정식,1272959540,363459851,127.295954,36.3459851,4,,
,9945,초가집,전라남도,곡성군,전라남도 곡성군 곡성읍 곡성로 848,한식,보리밥,1272965899,352791801,127.2965899,35.2791801,4,,
,9947,내대막국수,강원도,철원군,강원특별자치도 철원군 갈말읍 내대1길 29-10 내대막국수,한식,막국수,1272977008,382015495,127.2977008,38.2015495,4,,
,9962,김가네한정식,충청북도,청주시,충청북도 청주시 흥덕구 오송읍 연제길 147,한식,한정식,1273133878,366283695,127.3133878,36.6283695,4,,
,9966,바다식당,전남,고흥군,전라남도 고흥군 도화면 중심길 15-1 바다회식당,한식,생선회,1273181140,345094009,127.318114,34.5094009,4,,
,9978,대산가든,전북,남원시,전북특별자치도 남원시 대산면 감성1길 13-11,한식,오리요리,1273303458,354150710,127.3303458,35.415071,4,,
,9984,소문난갈비탕,전라남도,고흥군,전라남도 고흥군 동강면 고흥로 4259,한식,갈비탕,1273330743,347797273,127.3330743,34.7797273,4,,
,9991,고려회관,전남,보성군,전라남도 보성군 벌교읍 채동선로 294,한식,한정식,1273423345,348472978,127.3423345,34.8472978,4,,
,9998,동방기사식당,전라남도,고흥군,전라남도 고흥군 과역면 고흥로 2921 동방기사식당,한식,기사식당,1273604326,346739048,127.3604326,34.6739048,4,,
,10006,쌍둥이수육국밥,대전광역시,서구,대전광역시 서구 갈마역로 10 두양리체스,한식,국밥,1273737147,363512214,127.3737147,36.3512214,4,,
,10010,두툼,대전광역시,서구,대전광역시 서구 도산로369번길 51,한식,생선회,1273900641,363390389,127.3900641,36.3390389,4,,
,10018,수라면옥,대전광역시,서구,대전광역시 서구 대덕대로 398 제이원빌딩 B1 수라면옥,한식,냉면,1273800641,363684644,127.3800641,36.3684644,4,,
,10024,바다회수산,대전,서구,대전광역시 서구 계룡로491번길 56,한식,생선회,1273821650,363471666,127.382165,36.3471666,4,,
,10028,향교가마솥왕갈비탕,전라북도,남원시,전북특별자치도 남원시 붕맛길 83,한식,갈비탕,1273827131,354154500,127.3827131,35.41545,4,,
,10037,금촌,대전,서구,대전광역시 서구 둔산중로134번길 39,한식,돼지고기구이,1273890089,363589197,127.3890089,36.3589197,4,,
,10038,착한한우,전라북도,남원시,전북특별자치도 남원시 동림로 9,한식,소고기구이,1273901169,354099810,127.3901169,35.409981,4,,
,10056,봉가면옥,전라북도,남원시,전북특별자치도 남원시 소리길 177,한식,냉면,1273940900,354094049,127.39409,35.4094049,4,,
,10076,새울목오리탕,충청북도,진천군,충청북도 진천군 이월면 화산동길 16,한식,오리요리,1274096546,369417386,127.4096546,36.9417386,4,,
,10083,고려회관,대전,중구,대전광역시 중구 중앙로109번길 30,한식,한정식,1274216226,363286164,127.4216226,36.3286164,4,,
,10084,뚱딴지해장국,전라북도,진안군,전북특별자치도 진안군 진안읍 중앙로 39,한식,감자탕,1274228753,357895102,127.4228753,35.7895102,4,,
,10085,무안낙지,전라북도,진안군,,한식,낙지요리,1274231069,357866213,127.4231069,35.7866213,4,,
,10090,한라산,충청북도,청주시,충청북도 청주시 흥덕구 강서로 83-1 2층,한식,돼지고기구이,1274258830,366235460,127.425883,36.623546,4,,
,10127,정원삼겹살,충청북도,진천군,충청북도 진천군 진천읍 남산10길 18-12 2층,한식,돼지고기구이,1274470913,368555552,127.4470913,36.8555552,4,,
,10129,한우설렁탕집,충북,진천군,충청북도 진천군 진천읍 농다리로 1446,한식,"곰탕,설렁탕",1274548353,368484788,127.4548353,36.8484788,4,,
,10151,복돈,전라남도,구례군,전라남도 구례군 구례읍 동편제길 21,한식,한정식,1274623662,352152614,127.4623662,35.2152614,4,,
,10155,구례애,전남,구례군,전라남도 구례군 구례읍 구례2길 26,한식,"백반,가정식",1274636490,352084501,127.463649,35.2084501,4,,
,10160,세자매가든,전남,구례군,전라남도 구례군 광의면 매천로 346,한식,"육류,고기요리",1274659371,352563316,127.4659371,35.2563316,4,,
,10162,가보자연탄구이,전라남도,구례군,전라남도 구례군 구례읍 북문길 16,한식,"육류,고기요리",1274663819,352111500,127.4663819,35.21115,4,,
,10169,북촌손만두 구례점,전라남도,구례군,전라남도 구례군 구례읍 중앙로 28 북촌손만두 구례점,한식,"칼국수,만두",1274678586,352081425,127.4678586,35.2081425,4,,
,10178,청주한우 (청우),충청북도,청주시,충청북도 청주시 서원구 원흥로 3,한식,"육류,고기요리",1274715981,366066005,127.4715981,36.6066005,4,,
,10187,함흥냉면,전라남도,구례군,전라남도 구례군 마산면 화엄사로 15,한식,냉면,1274809112,352121617,127.4809112,35.2121617,4,,
,10194,미담추어정,충청북도,청주시,충청북도 청주시 서원구 궁뜰로33번길 153 1층,한식,추어탕,1274847977,366044790,127.4847977,36.604479,4,,
,10202,김영화부대찌개,경기도,양평군,경기도 양평군 강상면 강남로 1036,한식,"찌개,전골",1274856237,374788355,127.4856237,37.4788355,4,,
,10204,이가네참부대찌개,충청북도,청주시,충청북도 청주시 서원구 분평로6번길 14-5,한식,"찌개,전골",1274856323,366079014,127.4856323,36.6079014,4,,
,10214,순광식당,전라남도,순천시,전라남도 순천시 중앙5길 31,한식,낙지요리,1274872756,349520285,127.4872756,34.9520285,4,,
,10216,어무이맛양평해장국,경기,양평군,경기도 양평군 양평읍 중앙로 88 1층,한식,해장국,1274985057,374939346,127.4985057,37.4939346,4,,
,10230,몽실식당,경기도,양평군,경기도 양평군 양평읍 양평장터길 9-1 양평오일장 장터 몽실식당,한식,돼지고기구이,1274930038,374902752,127.4930038,37.4902752,4,,
,10236,현대장칼국수,경기도,양평군,경기도 양평군 양평읍 중앙로 64-10,한식,"칼국수,만두",1274956562,374944978,127.4956562,37.4944978,4,,
,10244,바램,충청북도,청주시,충청북도 청주시 흥덕구 송화로150번길 15-6 1층 바램,한식,"육류,고기요리",1274513733,366650534,127.4513733,36.6650534,4,,
,10246,삼프로,경기도,양평군,경기도 양평군 양평읍 양근로 310 105호 삼프로,한식,"육류,고기요리",1275000208,374828974,127.5000208,37.4828974,4,,
,10247,천계닭갈비,경기도,가평군,경기도 가평군 가평읍 아랫마장길 62,한식,닭갈비,1275005464,378466984,127.5005464,37.8466984,4,,
,10250,옹골촌할머니족발보쌈,충북,청주시,충청북도 청주시 상당구 월평로154번길 24,한식,"족발,보쌈",1275015880,366104490,127.501588,36.610449,4,,
,10259,활력추어탕,충청북도,청주시,충청북도 청주시 상당구 월평로184번길 106,한식,추어탕,1275039368,366079329,127.5039368,36.6079329,4,,
,10304,족발이랑 보쌈이랑,전북특별자치도,장수군,전북특별자치도 장수군 장수읍 장천로 214,한식,"족발,보쌈",1275196895,356512162,127.5196895,35.6512162,4,,
,10309,옛날삼겹살 조례본점,전라남도,순천시,전라남도 순천시 왕궁2길 87 맛나옛날삼겹 왕지본점,한식,돼지고기구이,1275329471,349552425,127.5329471,34.9552425,4,,
,10313,현대옥 장수군청점,전라북도,장수군,전북특별자치도 장수군 장수읍 교촌로 21 현대옥 군청점,한식,국밥,1275205355,356463099,127.5205355,35.6463099,4,,
,10316,남도칡냉면,전라남도,순천시,전라남도 순천시 비봉2길 3-40 법무사서재열사무소,한식,"칼국수,만두",1275213625,349704513,127.5213625,34.9704513,4,,
,10336,최가네흑두부,전남,순천시,전라남도 순천시 대석3길 9 최가네흑두부,한식,두부요리,1275255271,349466851,127.5255271,34.9466851,4,,
,10342,자산어보 순천점,전라남도,순천시,전라남도 순천시 대석1길 27,한식,생선회,1275232663,349476447,127.5232663,34.9476447,4,,
,10348,참조은 시골집,전라남도,순천시,전라남도 순천시 해룡면 해룡로 579 참조은시골집,한식,한정식,1275279662,348727864,127.5279662,34.8727864,4,,
,10360,천천피순대,전라북도,장수군,전북특별자치도 장수군 천천면 송탄4길 8,한식,"순대,순댓국",1275347566,357373111,127.5347566,35.7373111,4,,
,10361,순천문산선지국,전라남도,순천시,전라남도 순천시 왕궁길 108,한식,해장국,1275350376,349582450,127.5350376,34.958245,4,,
,10383,솔가 숯불갈비,전라남도,순천시,전라남도 순천시 해룡면 매안로 129 1층,한식,"육류,고기요리",1275513238,349352697,127.5513238,34.9352697,4,,
,10385,성연,전남,순천시,전라남도 순천시 해룡면 매안로 97,한식,"육류,고기요리",1275549025,349344901,127.5549025,34.9344901,4,,
,10391,경성만두요리전문점,충청북도,옥천군,충청북도 옥천군 옥천읍 옥천로 1644,한식,"칼국수,만두",1275665001,362964001,127.5665001,36.2964001,4,,
,10404,신깡통뒷고기,전라남도,광양시,전라남도 광양시 광양읍 대림오성로 96-1 1층,한식,"육류,고기요리",1275723579,349652574,127.5723579,34.9652574,4,,
,10407,고기마을,경기도,여주시,경기도 여주시 여양로 54 여주마을해장국,한식,"순대,순댓국",1276405006,372902360,127.6405006,37.290236,4,,
,10420,한정식당,전라북도,장수군,전북특별자치도 장수군 천천면 송탄로 39,한식,한정식,1275337032,357372534,127.5337032,35.7372534,4,,
,10442,이가네해장국,충청북도,음성군,경기도 안성시 일죽면 주래본죽로 386,한식,감자탕,1275148000,370874850,127.5148,37.087485,4,,
,10470,조선막국수,경기도,여주시,경기도 여주시 청심로 31,한식,"곰탕,설렁탕",1276242671,373012822,127.6242671,37.3012822,4,,
,10492,원가네,충청북도,괴산군,충청북도 괴산군 청안면 청안읍내로2길 11-10,한식,낙지요리,1276403489,367721401,127.6403489,36.7721401,4,,
,10500,토종집,충북,음성군,충청북도 음성군 생극면 대금로 1987 토종집,한식,"백숙,삼계탕",1276482327,370013522,127.6482327,37.0013522,4,,
,10533,배바우손두부,충북,옥천군,충청북도 옥천군 안남면 연주길 33,한식,두부요리,1276740122,363569664,127.6740122,36.3569664,4,,
,10538,최씨화로,충청북도,음성군,충청북도 음성군 음성읍 예술로 81 최씨화로,한식,"육류,고기요리",1276825743,369318973,127.6825743,36.9318973,4,,
,10545,털보네,충청북도,음성군,충청북도 음성군 음성읍 음성천동길 208,한식,"육류,고기요리",1276884069,369401748,127.6884069,36.9401748,4,,
,10548,못난이식당,충청북도,음성군,충청북도 음성군 음성읍 수정로43번길 3,한식,"해물,생선요리",1276910898,369347754,127.6910898,36.9347754,4,,
,10555,파도소리,전남,여수시,전라남도 여수시 문수6길 34-1 1층,한식,생선회,1276984203,347500811,127.6984203,34.7500811,4,,
,10559,화람한우,강원도,춘천시,강원특별자치도 춘천시 수변공원길 11 대호빌딩 3동 4층 화람한우,한식,소고기구이,1277077393,378726899,127.7077393,37.8726899,4,,
,10565,사거리횟집,강원특별자치도,춘천시,강원특별자치도 춘천시 백령로 215 1층103호,한식,생선회,1277475772,378771474,127.7475772,37.8771474,4,,
,10569,엄마손칼국수,충청북도,보은군,충청북도 보은군 삼산남로 47 건물 101동 105호,한식,"칼국수,만두",1277174804,364822111,127.7174804,36.4822111,4,,
,10578,한라산,충청북도,보은군,충청북도 보은군 보은읍 남부로 4531-11 사무소,한식,"육류,고기요리",1277212111,364879109,127.7212111,36.4879109,4,,
,10579,굴마을춘천강남점,강원,춘천시,강원특별자치도 춘천시 충혼길18번길 11,한식,굴요리,1277212500,378631940,127.72125,37.863194,4,,
,10581,고바우순대,충청북도,보은군,충청북도 보은군 보은읍 삼산로1길 25-3,한식,"순대,순댓국",1277213665,364825817,127.7213665,36.4825817,4,,
,10582,춘천뒷고기,강원도,춘천시,강원특별자치도 춘천시 우묵길 52 춘천뒷고기,한식,"육류,고기요리",1277224483,378656418,127.7224483,37.8656418,4,,
,10587,상호네닭갈비,강원특별자치도,춘천시,강원특별자치도 춘천시 우묵들길 7 1층 상호네닭갈비,한식,닭갈비,1277233034,378652974,127.7233034,37.8652974,4,,
,10588,1004화로구이,경상남도,함양군,경상남도 함양군 함양읍 필봉산길 63,한식,"육류,고기요리",1277233990,355241319,127.723399,35.5241319,4,,
,10590,한우협회보은군영농조합법인 보은한우점,충청북도,보은군,충청북도 보은군 보은읍 월송로 15 강변예식장,한식,소고기구이,1277235421,364842211,127.7235421,36.4842211,4,,
,10605,조선옥숯불갈비,전남,광양시,전라남도 광양시 광영로 22,한식,"육류,고기요리",1277264328,349621885,127.7264328,34.9621885,4,,
,10613,소양강다슬기전문점,강원도,춘천시,강원특별자치도 춘천시 시청길12번길 17-5,한식,"해물,생선요리",1277302876,378792932,127.7302876,37.8792932,4,,
,10626,엄마손칼국수,강원,춘천시,강원특별자치도 춘천시 퇴계로145번길 7-7,한식,"칼국수,만두",1277354750,378601110,127.735475,37.860111,4,,
,10689,홍이네갱조개,경상남도,하동군,경상남도 하동군 하동읍 섬진강대로 1880 하동 재첩 특화마을,한식,"해물,생선요리",1277665933,350594142,127.7665933,35.0594142,4,,
,10690,해성식당,경상남도,하동군,경상남도 하동군 하동읍 섬진강대로 1877 해성식당,한식,"찌개,전골",1277666799,350584634,127.7666799,35.0584634,4,,
,10698,함흥냉면,충청북도,영동군,충청북도 영동군 영동읍 구교로 6-1 함흥냉면,한식,냉면,1277816508,361749010,127.7816508,36.174901,4,,
,11295,문경회수사,경상북도,문경시,경상북도 문경시 시청2길 16-8,한식,생선회,1281890578,365877063,128.1890578,36.5877063,4,,
,10724,은자네 동태탕. 생선구이,충청북도,괴산군,충청북도 괴산군 괴산읍 괴강로 19 주성프라자,한식,"해물,생선요리",1277965944,368095973,127.7965944,36.8095973,4,,
,10729,옛날금호식당,경상남도,함양군,경상남도 함양군 안의면 광풍로 107,한식,"육류,고기요리",1278103031,356267260,127.8103031,35.626726,4,,
,10730,은성쌈밥,경상남도,하동군,경상남도 하동군 금남면 섬진강대로 962-1 1층,한식,쌈밥,1278105188,349966886,127.8105188,34.9966886,4,,
,10749,오십년할머니집,충청북도,괴산군,충청북도 괴산군 괴산읍 괴강로느티울길 8-1,한식,"매운탕,해물탕",1278193853,368050251,127.8193853,36.8050251,4,,
,10754,쉼표,강원특별자치도,원주시,강원특별자치도 원주시 웃거름터길 72-18,한식,"백숙,삼계탕",1280087986,373472684,128.0087986,37.3472684,4,,
,10760,어부네 코다리(괴산점),충청북도,괴산군,충청북도 괴산군 칠성면 괴강로두천1길 19,한식,"해물,생선요리",1278295126,367987732,127.8295126,36.7987732,4,,
,10776,둥지식당,충청북도,괴산군,충청북도 괴산군 칠성면 칠성로 311 둥지식당,한식,향토음식,1278441630,367683330,127.844163,36.768333,4,,
,10781,홍천강민물매운탕,강원,홍천군,강원특별자치도 홍천군 두개비산로 329,한식,"매운탕,해물탕",1278533591,377039202,127.8533591,37.7039202,4,,
,10782,흑염소몰이,경상남도,거창군,경상남도 거창군 마리면 빼재로 3,한식,"육류,고기요리",1278540976,356998024,127.8540976,35.6998024,4,,
,10786,새부산 횟집,경상남도,하동군,경상남도 하동군 금남면 노량해안길 2 새부산횟집,한식,생선회,1278595728,349489013,127.8595728,34.9489013,4,,
,10789,장수횟집,경남,하동군,경상남도 하동군 금남면 노량해안길 16-1,한식,생선회,1278605470,349482930,127.860547,34.948293,4,,
,10801,김우연한정식,충청북도,괴산군,충청북도 괴산군 감물면 충민로덕운리길 15-12,한식,한정식,1278768943,368366148,127.8768943,36.8366148,4,,
,10803,흑돼지와누렁이,경상남도,산청군,경상남도 산청군 산청읍 꽃봉산로 117 흑돼지와누렁이,한식,"육류,고기요리",1278773372,354123175,127.8773372,35.4123175,4,,
,10811,해안가횟집,경남,하동군,경상남도 하동군 금남면 노량해안길 223 제일회센타,한식,생선회,1278786640,349490100,127.878664,34.94901,4,,
,10812,행님아 흑돼지,경남,산청군,경상남도 산청군 산청읍 친환경로 2707-4 산청식육식당,한식,국밥,1278788690,354196125,127.878869,35.4196125,4,,
,10820,서민,강원도,홍천군,강원특별자치도 홍천군 홍천읍 신장대로 54 1층,한식,"전,빈대떡",1278822778,376902998,127.8822778,37.6902998,4,,
,10830,제일숯불구이,강원특별자치도,홍천군,강원특별자치도 홍천군 홍천읍 너브내길 49,한식,"육류,고기요리",1278847375,376878929,127.8847375,37.6878929,4,,
,10864,수빈곱창막창,강원도,홍천군,강원특별자치도 홍천군 홍천읍 갈마로7길 8 수빈곱창막창 1층,한식,"곱창,막창,양",1279018550,376952579,127.901855,37.6952579,4,,
,10877,다옴명태조림,강원도,홍천군,강원특별자치도 홍천군 홍천읍 갈마로5길 7 1층,한식,"해물,생선요리",1279001504,376943547,127.9001504,37.6943547,4,,
,10880,청담갈비,강원도,홍천군,강원특별자치도 홍천군 홍천읍 갈마로 41 청담갈비,한식,"육류,고기요리",1279007457,376941529,127.9007457,37.6941529,4,,
,10887,만포돼지국밥,경남,거창군,경상남도 거창군 거창읍 공수들5길 28,한식,국밥,1279033780,356866110,127.903378,35.686611,4,,
,10911,새생선횟집,경남,남해군,경상남도 남해군 남해읍 선소로165번길 18-9,한식,생선회,1279140307,348481204,127.9140307,34.8481204,4,,
,10915,김가네설악추어탕본점,충청북도,충주시,충청북도 충주시 행정5길 22,한식,추어탕,1279172577,370118215,127.9172577,37.0118215,4,,
,10920,호숫가애,충청북도,충주시,충청북도 충주시 매봉재길 57,한식,"해물,생선요리",1279194162,369612962,127.9194162,36.9612962,4,,
,10925,홍두깨칼국수보쌈,충청북도,충주시,충청북도 충주시 칠금12길 15,한식,"족발,보쌈",1279223123,369867844,127.9223123,36.9867844,4,,
,10930,우담,경상남도,거창군,경상남도 거창군 거창읍 밭들길 87,한식,소고기구이,1279244319,356858205,127.9244319,35.6858205,4,,
,10989,오리하우스,경상남도,산청군,경상남도 산청군 신안면 원지로 178,한식,오리요리,1279881693,352942194,127.9881693,35.2942194,4,,
,10993,꼬기만땅점보비빔밥,강원특별자치도,횡성군,강원특별자치도 횡성군 횡성읍 읍상로 22-1,한식,비빔밥,1279892829,374876387,127.9892829,37.4876387,4,,
,11007,가조돼지국밥,경상남도,거창군,경상남도 거창군 가조면 가조가야로 1123,한식,국밥,1280179089,357105064,128.0179089,35.7105064,4,,
,11028,제주전복물회,경상남도,사천시,경상남도 사천시 사천대로 762 제주전복물회,한식,전복요리,1280557211,349886391,128.0557211,34.9886391,4,,
,11039,마천돼지국밥,경상남도,사천시,경상남도 사천시 사남면 유천길 248-15 1층 마천돼지국밥,한식,국밥,1280685057,350754134,128.0685057,35.0754134,4,,
,11040,금호식당,경남,사천시,경상남도 사천시 각산로 54,한식,"육류,고기요리",1280686514,349296322,128.0686514,34.9296322,4,,
,11046,바다식당,경상남도,사천시,경상남도 사천시 어시장길 79 바다식당,한식,"해물,생선요리",1280714230,349276897,128.071423,34.9276897,4,,
,11055,복원횟집,경상남도,사천시,경상남도 사천시 목섬길 69,한식,생선회,1280752987,349240762,128.0752987,34.9240762,4,,
,11057,하주옥 진주냉면,경상남도,사천시,경상남도 사천시 사남면 하동길 8-11,한식,냉면,1280761082,350676003,128.0761082,35.0676003,4,,
,11062,늘두루,경상남도,사천시,경상남도 사천시 사남면 진삼로 1279-29 늘두루,한식,"육류,고기요리",1280773278,350695563,128.0773278,35.0695563,4,,
,11066,사천진짜순대,경상남도,사천시,경상남도 사천시 사천읍 진삼로 1345-1 사천진짜순대,한식,"순대,순댓국",1280813985,350729268,128.0813985,35.0729268,4,,
,11070,땡기네바지락칼국수,경상남도,사천시,경상남도 사천시 사천읍 진삼로 1397,한식,"칼국수,만두",1280843709,350764009,128.0843709,35.0764009,4,,
,11075,원산면옥,경남,사천시,경상남도 사천시 사천읍 사천대로 1882 원산면옥,한식,냉면,1280843710,350842951,128.084371,35.0842951,4,,
,11083,영빈식당,경남,진주시,경상남도 진주시 강남로 233 영빈가든,한식,오리요리,1280909989,351877604,128.0909989,35.1877604,4,,
,11087,김재성의사천형제국밥(본점),경상남도,사천시,경상남도 사천시 사천읍 구암두문로 82,한식,국밥,1280950450,350887115,128.095045,35.0887115,4,,
,11095,돌담,경상남도,진주시,경상남도 진주시 동진로107번길 8 돌담,한식,"육류,고기요리",1281030943,351799342,128.1030943,35.1799342,4,,
,11098,바다회수산,경상북도,문경시,경상북도 문경시 문경읍 주흘1길 33,한식,생선회,1281062355,367371104,128.1062355,36.7371104,4,,
,11106,편백담 가좌점,경상남도,진주시,경상남도 진주시 개양로6번길 12-1 1층,한식,"육류,고기요리",1281089430,351554104,128.108943,35.1554104,4,,
,11109,마천돼지국밥,경상남도,진주시,경상남도 진주시 공단로 87,한식,국밥,1281093399,351754398,128.1093399,35.1754398,4,,
,11126,청정바다횟집,경남,진주시,경상남도 진주시 도동천로 150,한식,생선회,1281150281,351832445,128.1150281,35.1832445,4,,
,11128,돈짝호탄점,경상남도,진주시,경상남도 진주시 호탄길21번길 7,한식,"육류,고기요리",1281154514,351632053,128.1154514,35.1632053,4,,
,11138,색동가,경상남도,진주시,경상남도 진주시 동부로 117,한식,오리요리,1281197371,351629414,128.1197371,35.1629414,4,,
,11144,산골애,경상남도,진주시,경상남도 진주시 모덕로282번길 3 1층,한식,오리요리,1281248600,351886792,128.12486,35.1886792,4,,
,11147,찜사랑,경상남도,진주시,경상남도 진주시 진주성로 56-1 1층 사랑담은묵은지찜찌개,한식,"찌개,전골",1280771656,351947661,128.0771656,35.1947661,4,,
,11151,진주성횟집,경남,진주시,경상남도 진주시 범골로54번길 5,한식,생선회,1281312401,351694263,128.1312401,35.1694263,4,,
,11187,박가네뚝배기해장국,경상남도,진주시,경상남도 진주시 금산면 송백로 4 1층,한식,해장국,1281533179,351825536,128.1533179,35.1825536,4,,
,11190,하동재첩,경상남도,합천군,경상남도 합천군 합천읍 문화로 5 1층 하동재첩,한식,한정식,1281540153,355613921,128.1540153,35.5613921,4,,
,11209,태백산맥,경상남도,합천군,경상남도 합천군 합천읍 중앙로 75,한식,"육류,고기요리",1281585945,355675653,128.1585945,35.5675653,4,,
,11211,삼백한우뜰,경상북도,상주시,경상북도 상주시 북상주로 80,한식,소고기구이,1281588527,364374897,128.1588527,36.4374897,4,,
,11254,다래향,충북,제천시,충청북도 제천시 금성면 청풍호로 1034,한식,"육류,고기요리",1281669783,370627493,128.1669783,37.0627493,4,,
,11255,봉평막국수,충북,제천시,충청북도 제천시 금성면 청풍호로 1019,한식,"육류,고기요리",1281675334,370641263,128.1675334,37.0641263,4,,
,11264,삼치기,경상북도,상주시,경상북도 상주시 동수4길 110,한식,돼지고기구이,1281573061,364229785,128.1573061,36.4229785,4,,
,11292,명가숯불갈비,경상남도,고성군,경상남도 고성군 영회로 2,한식,돼지고기구이,1281880837,350903894,128.1880837,35.0903894,4,,
,11294,뼈큰 감자탕,경상북도,문경시,경상북도 문경시 모전로 148 뼈큰감자탕 문경점,한식,감자탕,1281889100,365941633,128.18891,36.5941633,4,,
,11298,모전곱창,경상북도,문경시,경상북도 문경시 모전로 89,한식,"곱창,막창,양",1281897736,365891282,128.1897736,36.5891282,4,,
,11304,이차돌 문경점,경상북도,문경시,경상북도 문경시 시청1길 5,한식,소고기구이,1281908692,365870340,128.1908692,36.587034,4,,
,11324,착한고기,경북,문경시,경상북도 문경시 점촌7길 11,한식,"육류,고기요리",1282007217,365994357,128.2007217,36.5994357,4,,
,11338,황제회타운,경북,문경시,경상북도 문경시 중앙로 212,한식,생선회,1282046454,366028575,128.2046454,36.6028575,4,,
,11341,칼국수와 만두국,충북,제천시,충청북도 제천시 의병대로 42-1 단층,한식,"칼국수,만두",1282056914,371374501,128.2056914,37.1374501,4,,
,11342,산천송어,경상북도,문경시,경상북도 문경시 흥덕6길 11 흥덕동,한식,생선회,1282060380,366082740,128.206038,36.608274,4,,
,11352,추대감 남원추어탕 문경점,경상북도,문경시,경상북도 문경시 영신2길 10 2층,한식,추어탕,1282092359,365935469,128.2092359,36.5935469,4,,
,11363,용천막국수,충청북도,제천시,충청북도 제천시 의병대로 165 용천막국수 본점,한식,막국수,1282188664,371339787,128.2188664,37.1339787,4,,
,11376,배신식당,경상북도,김천시,경상북도 김천시 감문면 배시내길 46,한식,"육류,고기요리",1282306500,361909595,128.23065,36.1909595,4,,
,11383,영산돼지국밥,경상남도,의령군,경상남도 의령군 의령읍 의병로7길 5-4 1층,한식,국밥,1282539648,353196326,128.2539648,35.3196326,4,,
,11393,가얏골 감자탕,경상남도,의령군,경상남도 의령군 의령읍 의병로16길 8,한식,감자탕,1282600637,353189367,128.2600637,35.3189367,4,,
,11424,아리랑가마솥국밥,경북,고령군,경상북도 고령군 대가야읍 대가야로 1307,한식,국밥,1282684123,357259829,128.2684123,35.7259829,4,,
,11426,어사또국밥,경상남도,진주시,경상남도 진주시 지수면 지수로 464-6,한식,국밥,1282695120,352329593,128.269512,35.2329593,4,,
,11427,우륵고을,경북,고령군,경상북도 고령군 대가야읍 낫질로 22,한식,"육류,고기요리",1282698880,357384510,128.269888,35.738451,4,,
,11462,대성숯불갈비,경북,성주군,경상북도 성주군 성주읍 성주순환로 240,한식,"육류,고기요리",1282910915,359216350,128.2910915,35.921635,4,,
,11465,삼거리매운탕,경상북도,구미시,경상북도 구미시 선산읍 선상서로 94 삼거리매운탕,한식,"매운탕,해물탕",1282921098,362383783,128.2921098,36.2383783,4,,
,11475,선주한정식,경상북도,구미시,경상북도 구미시 선산읍 선산중앙로17길 4 선주한정식,한식,한정식,1283022122,362433782,128.3022122,36.2433782,4,,
,11477,삼거리순대국밥,경북,의성군,경상북도 의성군 단밀면 도안로 808,한식,국밥,1283019438,363551442,128.3019438,36.3551442,4,,
,11479,낙동강식당,경북,의성군,경상북도 의성군 단밀면 도안로 833,한식,"장어,먹장어요리",1283030132,363572857,128.3030132,36.3572857,4,,
,11487,향미구이,경상북도,구미시,경상북도 구미시 봉곡남로 77,한식,"육류,고기요리",1283109238,361489512,128.3109238,36.1489512,4,,
,11507,오리하우스,경상남도,고성군,경상남도 고성군 고성읍 중앙로15번길 62,한식,오리요리,1283226195,349773504,128.3226195,34.9773504,4,,
,11525,소가야횟집,경상남도,고성군,경상남도 고성군 고성읍 동외로156번길 15,한식,생선회,1283268369,349753331,128.3268369,34.9753331,4,,
,11529,암소한마리,경남,고성군,경상남도 고성군 고성읍 중앙로 68 암소한마리,한식,"육류,고기요리",1283276252,349744072,128.3276252,34.9744072,4,,
,11536,옛날고기집식당,경상북도,구미시,경상북도 구미시 구미중앙로5길 16-11,한식,"육류,고기요리",1283291998,361315468,128.3291998,36.1315468,4,,
,11537,남도수제갈비,경상남도,고성군,경상남도 고성군 고성읍 남산로 93 남도수제갈비,한식,"육류,고기요리",1283295184,349746045,128.3295184,34.9746045,4,,
,11553,금오산해물탕. 찜,경북,구미시,경상북도 구미시 백산로 91,한식,"매운탕,해물탕",1283434875,361208236,128.3434875,36.1208236,4,,
,11560,서주닭목살전문점,경상북도,구미시,경상북도 구미시 고아읍 들성로11길 23,한식,닭갈비,1283474583,361633218,128.3474583,36.1633218,4,,
,11562,문성옛날고기,경상북도,구미시,경상북도 구미시 고아읍 들성로9길 4-13,한식,"육류,고기요리",1283478800,361616083,128.34788,36.1616083,4,,
,11568,어사랑민물매운탕,경상북도,구미시,경상북도 구미시 고아읍 문성9길 42,한식,"매운탕,해물탕",1283492545,361610308,128.3492545,36.1610308,4,,
